346,29.387691,32.598668
355,14.827621,91.425286
364,89.803464,61.196426
373,29.269082,45.000960
382,6.383837,75.595182
391,19.874085,40.615883
400,55.251802,96.282084
409,71.250858,9.412309
418,3.867527,54.632303
427,36.046216,29.782147
436,63.922403,87.995856
445,23.261948,55.972192
454,3.390777,29.931284
463,71.323038,28.075948
472,83.840538,2.911407
481,3.573930,81.917268
490,92.779698,75.098033
499,27.535125,38.471176
508,95.566542,24.901114
517,72.417853,16.096744
526,54.817955,47.527534
535,11.471239,15.648351
544,41.505550,85.553819
553,21.293647,97.229332
562,51.815746,42.440039
571,5.473366,62.410786
580,79.715800,80.182835
589,82.777542,81.272655
598,86.046011,21.449150
607,30.545278,89.434500
616,80.802212,81.839986
625,62.591527,26.329022
634,28.271540,54.425314
643,54.167128,65.871581
652,64.948913,32.603228
661,49.175713,64.637765
670,7.713750,93.063616
679,49.946280,40.618612
688,52.471029,27.629080
697,78.394119,91.539512
706,47.469256,62.371986
715,49.946467,53.475219
724,52.262080,67.511110
733,24.612382,14.547178
742,84.899532,45.057309
751,4.534625,73.637352
760,33.568433,38.841093
769,12.395903,80.723222
778,34.674831,23.484100
787,83.753001,22.737426
796,13.182105,87.681952
805,79.207555,64.861442
814,53.517629,43.769811
823,96.072621,36.588307
832,56.865028,65.198523
841,32.898046,14.274451
850,53.843135,55.967760
859,61.535986,82.758647
868,18.859904,18.610759
877,21.512277,80.063335
886,22.161495,66.195619
895,89.230451,35.574342
904,2.997779,12.107341
913,23.488081,82.329563
922,0.236247,69.589887
931,7.347315,95.598042
940,51.781750,56.643786
949,5.527843,30.131972
958,40.705492,9.742974
967,86.531742,85.201050
976,56.327098,20.947907
985,60.092573,98.917049
994,38.217464,24.890385
1003,85.563948,90.784056
1012,95.932914,59.990056
1021,94.651629,47.632797
1030,60.005970,58.580579
1039,77.431343,60.027572
1048,7.710756,1.670417
1057,24.186019,21.855356
1066,66.376020,26.427185
1075,56.226907,38.350032
1084,70.268798,33.872649
1093,70.214819,0.015224
1102,15.080120,11.978704
1111,99.269827,79.776210
1120,69.237320,64.386372
1129,68.716097,65.953931
1138,26.853414,28.782743
1147,77.550009,89.908462
1156,82.143597,0.187307
1165,11.425965,85.070879
1174,80.895567,98.717067
1183,1.541217,75.544046
1192,37.183344,15.296082
1201,19.686832,47.738962
1210,89.520626,42.488463
1219,80.057666,63.769721
1228,3.871864,21.611878
1237,3.267767,42.759540
1246,47.653607,41.135684
1255,33.279184,39.629464
1264,64.986447,99.061955
1273,98.849671,45.777166
1282,83.411529,22.590705
1291,32.376212,32.956530
1300,53.974538,90.316819
1309,99.826122,90.007054
1318,52.734790,73.031798
1327,62.657953,72.408875
1336,52.004188,81.994779
1345,26.115560,61.031877
1354,31.317290,12.885527
1363,53.363209,29.079450
1372,46.369696,58.735152
1381,94.489157,56.998459
1390,3.538723,68.158327
1399,12.125211,92.034284
1408,34.812164,32.264441
1417,23.180756,32.380699
1426,2.154693,78.504639
1435,29.964393,41.415144
1444,37.462613,15.739580
1453,44.003582,76.505927
1462,58.067272,67.878632
1471,11.300635,96.383766
1480,18.787370,55.277460
1489,92.835803,4.800875
1498,17.390376,50.644804
1507,9.081779,35.934372
1516,36.670527,60.576057
1525,62.181161,16.461639
1534,26.306875,56.569182
1543,26.809374,38.218159
1552,10.908791,88.783244
1561,25.061335,29.729336
1570,84.342990,27.329539
1579,22.826151,90.970928
1588,95.605379,1.928006
1597,5.563837,30.601403
1606,84.501854,89.520235
1615,23.508806,59.654517
1624,58.066278,25.281311
1633,44.261501,91.594524
1642,64.277284,95.647730
1651,85.588278,60.754182
1660,67.041029,74.269171
1669,71.937113,17.001706
1678,30.078099,34.146510
1687,95.186647,22.053076
1696,85.411196,13.869544
1705,11.063550,96.474767
1714,67.554459,35.656321
1723,23.624163,43.415459
1732,75.010044,40.508142
1741,99.849752,91.072354
1750,26.772558,64.503398
1759,91.350160,21.127144
1768,12.558103,68.498954
1777,53.933883,43.571399
1786,50.668943,33.404758
1795,98.234550,95.910981
1804,18.497643,34.079045
1813,51.270605,60.010125
1822,94.359171,10.418886
1831,11.373810,57.977957
1840,64.759002,29.239411
1849,44.583128,69.090916
1858,16.284123,92.136456
1867,19.680913,88.166063
1876,17.351933,51.945397
1885,30.486818,51.175369
1894,64.131642,56.110235
1903,0.997309,48.159462
1912,2.069514,27.635077
1921,26.064014,72.404645
1930,76.510818,26.620007
1939,76.133188,78.108377
1948,37.442135,52.463193
1957,50.679895,78.633762
1966,30.490090,12.562286
1975,94.469722,79.472003
1984,18.221078,15.906993
1993,96.105495,66.393843
2002,63.599246,30.499051
2011,59.971322,81.172910
2020,94.707222,91.958905
2029,2.811640,73.189251
2038,54.948129,23.807814
2047,79.060528,11.560066
2056,10.923583,38.297722
2065,44.604771,3.088310
2074,61.724711,48.345384
2083,52.794701,46.882743
2092,22.960111,54.277038
2101,83.104824,55.222048
2110,58.827593,67.958265
2119,6.567034,93.645638
2128,52.085380,43.031334
2137,78.377963,97.566426
2146,53.181342,46.064872
2155,27.770609,28.502076
2164,17.602620,79.057134
2173,59.950883,2.968768
2182,13.775142,23.913223
2191,99.922049,75.856917
2200,33.259760,77.528407
2209,2.424073,68.604142
2218,72.703531,18.554082
2227,23.318055,23.146975
2236,25.674080,18.900318
2245,65.086912,71.202479
2254,22.522590,21.340390
2263,69.755670,98.844668
2272,57.569895,85.755376
2281,42.525364,16.675090
2290,26.232766,40.291234
2299,30.147527,92.390173
5,60.279904,90.996727
14,94.038596,71.803342
23,89.211025,24.405781
32,67.517387,99.862009
41,28.369851,33.557418
50,19.724131,54.163322
59,20.640769,80.087277
68,74.829271,30.281200
77,17.934688,16.794430
86,95.462979,57.862436
95,0.611432,98.619436
104,51.102948,87.647102
113,58.895895,98.675433
122,63.217325,62.878539
131,65.232835,24.532100
140,77.078601,49.266490
149,32.437460,59.224856
158,42.588137,0.977724
167,20.821317,42.369689
176,43.588562,34.037348
185,78.295219,15.869254
194,99.123437,72.836910
203,54.587479,28.216074
212,73.397837,31.170109
221,68.774565,28.155263
230,61.297532,94.173755
239,47.752626,30.724676
248,50.041592,23.275722
257,3.887929,37.663183
266,64.749553,24.754842
275,85.996668,1.441236
284,64.771448,32.796798
6,40.682845,5.172350
15,98.441373,6.526782
24,80.840627,50.564427
33,16.515181,44.772484
42,3.782118,63.229993
51,11.727198,16.056740
60,80.955912,85.926870
69,5.088038,50.329590
78,87.949754,3.782208
87,66.186413,75.942347
96,97.918694,81.962177
105,30.442583,8.253502
114,49.136587,34.288856
123,86.821340,57.257691
132,82.984785,34.768771
141,52.784083,8.763953
150,45.019884,39.930416
159,40.683840,3.682825
168,26.144029,33.892785
177,90.445319,31.574283
186,20.855197,64.621679
195,96.114687,82.312812
204,7.805838,16.774919
213,51.431278,15.302399
222,30.341362,79.019532
231,26.692041,8.807140
240,72.763402,47.009516
249,99.028981,80.176727
258,88.717740,16.784213
267,14.283934,11.312527
276,73.350441,76.394514
285,67.677807,74.791001
294,89.624460,87.375748
303,8.329590,72.065653
312,24.513776,30.474927
321,69.355263,9.415092
330,63.414475,74.200104
339,36.704603,58.872829
348,52.408151,58.318316
357,34.134600,30.289151
366,31.661543,74.225069
375,52.637230,67.304483
384,22.625805,54.559985
393,28.794987,98.769592
402,96.564834,49.861945
411,73.017652,1.723174
420,5.515722,51.378390
429,72.538986,18.313647
438,22.337719,17.927197
447,53.929313,26.696332
456,64.235738,37.130971
465,40.358095,41.943201
474,11.776953,81.527792
483,22.700633,67.436979
492,62.207497,2.905797
501,14.180643,14.536627
510,31.136107,66.188956
519,4.546706,41.699267
528,69.040296,62.572628
537,19.725523,18.018553
546,50.147572,31.971099
555,36.056675,5.292814
564,12.530347,21.504534
573,3.555318,72.094836
7,51.379069,62.971028
16,91.505077,42.381902
25,11.296967,58.292546
34,77.753814,5.753341
43,1.064343,7.083366
52,42.681444,33.358281
61,41.065391,6.781651
70,97.714570,58.882423
79,72.433234,67.795150
88,49.414766,42.248613
97,55.698860,89.181251
106,81.508116,95.634411
115,20.475202,84.068397
124,96.607279,54.936308
133,59.012869,99.258123
142,55.720208,8.384597
151,11.740938,88.349397
160,43.061388,31.512658
169,12.679795,11.008699
178,49.845114,23.891003
187,0.899885,13.805803
196,21.113871,0.583755
205,34.157258,78.579084
214,36.084343,51.170244
223,23.586116,59.294318
232,24.771484,29.888796
241,15.735742,71.799173
250,13.571047,10.949358
259,25.854330,60.671175
268,57.245718,40.043955
277,95.627869,79.123960
286,50.057198,49.315602
295,0.029745,23.043307
304,5.567269,74.459891
313,4.631389,16.834865
322,78.339153,52.301962
331,47.193665,34.993983
340,7.794557,62.997213
349,70.740453,27.943883
358,14.761977,72.585908
367,72.873416,47.388596
376,36.127161,10.665274
385,2.424869,42.891307
394,80.316177,56.706627
403,13.295008,42.628207
412,11.746617,96.794905
421,95.210223,86.560842
430,32.012250,22.652311
439,56.043490,93.364132
448,21.098478,68.022705
457,88.760469,75.683669
466,85.990124,43.011660
475,92.668610,3.573097
484,91.347174,20.543402
493,92.734521,29.847481
502,71.601382,73.896494
511,24.127002,83.500375
520,68.978016,8.339398
529,14.519172,54.185073
538,49.656508,77.029199
547,8.737502,20.039123
556,91.058786,11.578787
565,66.861182,26.263139
574,54.434886,89.381050
583,1.014733,19.535863
592,94.399487,62.062335
601,63.715692,28.969316
610,56.640556,51.384873
619,65.574681,78.413747
628,43.691406,12.221392
637,27.537986,17.759400
646,66.543274,27.999928
655,32.003033,20.928714
664,89.008440,98.990812
673,97.866642,15.785579
682,24.297934,47.921092
691,7.397257,36.371979
700,51.376138,82.883499
709,26.633012,65.931845
718,95.405959,12.231618
727,65.169584,84.041176
736,58.403245,82.579422
745,72.614088,84.601678
754,69.838298,77.498143
763,49.740684,95.992404
772,30.192030,30.468884
781,31.311735,3.700180
790,99.992677,45.579342
799,51.429084,89.417660
808,84.128030,83.060395
817,67.715780,50.297298
826,65.221904,9.111140
835,90.946564,41.809031
844,52.034264,21.695379
853,52.354798,43.019293
862,31.394705,49.012486
871,81.119082,35.876740
880,98.377626,79.273388
889,51.424421,70.631996
898,50.403512,47.167603
907,72.342353,98.221480
916,55.231292,2.091264
925,70.516335,19.247450
934,52.957398,28.780526
943,1.232231,19.858780
952,56.705866,56.857657
961,18.374448,62.008566
970,56.252766,96.609063
979,59.888877,17.776237
988,40.643859,99.880817
997,62.136979,99.431143
1006,96.425859,75.832655
1015,39.459623,33.230216
1024,11.407194,70.412921
1033,87.613657,64.918672
1042,81.537457,7.011929
1051,88.808008,74.074572
1060,7.082901,80.003959
1069,9.565873,93.572243
1078,66.313875,66.869288
1087,72.593046,82.443971
1096,78.423016,8.374956
1105,32.718574,76.360196
1114,54.823595,51.296423
1123,25.118327,70.936755
1132,62.625350,98.554055
1141,21.464724,14.724024
1150,67.740094,18.777848
8,67.166978,46.764674
17,38.050009,14.939186
26,60.585233,77.404697
35,92.730649,88.425347
44,24.016686,93.357142
53,66.465539,5.661264
62,7.910008,30.665455
71,86.504085,45.511952
80,92.354571,55.139950
89,43.377994,54.901968
98,88.161687,73.128361
107,90.838012,60.861537
116,18.963477,56.353767
125,91.499914,21.863188
134,63.748250,83.059004
143,41.303751,77.925746
152,41.093137,91.228571
161,72.709710,83.007686
170,36.317365,5.754081
179,42.053274,96.244445
188,75.617519,47.228290
197,6.425998,90.786204
206,62.295071,81.754759
215,1.024657,10.207953
224,88.421188,54.750725
233,52.290297,28.124398
242,6.115979,99.268622
251,29.137634,31.265204
260,94.651804,75.262954
269,56.223151,82.101658
278,51.538389,24.466911
287,72.422590,76.537812
296,89.708888,85.170008
305,70.375827,77.567485
314,87.742768,60.203251
323,23.949288,49.888071
332,58.168139,50.444510
341,65.519261,97.190811
350,56.270426,18.890973
359,97.096651,73.174068
368,0.972961,11.519945
377,6.075608,50.750670
386,81.362270,68.271030
395,44.697009,43.387019
404,42.713007,16.253233
413,84.655869,39.450005
422,34.693057,58.994905
431,76.904239,97.430419
440,13.560190,52.991538
449,22.913957,76.265752
458,92.840309,7.162060
467,11.055214,15.145252
476,41.881121,37.658177
485,58.000382,30.693260
494,69.687418,70.134504
503,83.961660,82.666228
512,84.122325,54.909840
521,2.828750,9.556948
530,1.771474,30.225625
539,92.927939,19.227060
548,93.769833,97.723842
557,70.402243,75.900397
566,87.275623,12.104523
575,64.344869,19.231685
584,70.605377,16.618700
593,51.376709,57.645520
602,37.465307,64.180757
611,0.477109,12.082751
620,88.375502,39.502976
629,39.599388,10.934306
638,20.478285,48.749615
647,66.606410,21.028837
656,68.649951,51.524350
665,48.609986,17.043036
674,34.429590,48.812313
683,21.681831,95.770839
692,21.964996,20.776939
701,25.203031,22.230370
710,13.744139,91.383519
719,79.500240,58.890539
728,17.129412,6.802495
737,14.007618,44.583236
746,0.431856,76.544702
755,61.773895,47.743554
764,63.749707,66.963882
773,6.488855,34.187718
782,31.861160,55.237512
791,13.838100,4.716016
800,79.604874,3.609215
809,51.916825,72.379999
818,45.021871,67.729305
827,53.026671,60.010606
836,47.436588,35.277526
845,31.475891,52.227196
854,41.575183,17.511011
863,44.727434,2.780240
872,11.999957,63.589100
881,0.606032,67.513336
890,21.157912,65.547717
899,25.915767,11.265666
908,52.511205,42.559174
917,38.390008,39.322875
926,2.505834,96.640337
935,73.953943,95.020175
944,83.143572,7.911928
953,95.992460,60.010911
962,92.455907,91.161474
971,13.421569,35.437512
980,19.792603,50.581858
989,28.511678,21.688961
998,5.393778,51.191940
1007,4.705416,44.827027
1016,43.276441,27.487873
1025,64.573337,8.494532
1034,58.826328,87.053068
1043,65.348130,66.292359
1052,37.528173,44.543482
1061,80.559075,90.480444
1070,67.067233,99.656622
1079,75.600361,28.651205
1088,45.493086,75.472150
1097,38.975774,62.837681
1106,9.427682,38.481120
1115,81.132313,50.915279
1124,37.916194,46.769119
1133,49.560046,13.528351
1142,48.462228,78.591858
1151,0.614882,56.849977
1160,22.535018,29.008393
1169,2.327959,92.586242
1178,64.042514,67.387373
1187,38.328653,48.351225
1196,21.143086,58.146604
1205,79.733834,92.384362
1214,90.976952,99.759039
1223,75.810026,7.544096
1232,51.253023,7.982094
1241,70.543225,19.612773
1250,79.560195,97.491299
1259,23.252749,74.788599
1268,60.103537,28.669071
1277,58.009569,43.091359
1286,32.462850,64.630749
1295,4.987920,88.990930
1304,55.492169,5.441433
1313,94.974437,48.250953
1322,15.747806,89.442812
1331,94.127683,52.002352
1340,81.282793,79.965658
1349,92.577969,88.470413
1358,7.769793,7.381136
1367,1.485446,11.098972
1376,62.226682,65.599763
1385,68.477496,26.097355
1394,5.258915,61.219638
1403,23.290674,45.830085
1412,88.875121,67.651614
1421,59.200837,2.945650
1430,15.709587,86.946515
1439,80.325493,87.234783
1448,89.304932,73.590036
1457,7.486719,42.176933
1466,31.757630,31.539853
1475,87.147129,28.456586
1484,94.003144,26.138440
1493,28.894535,93.355921
1502,84.047456,82.783733
1511,51.705663,82.207255
1520,67.249619,44.671573
1529,13.721801,61.665451
1538,33.643097,36.803590
1547,12.838492,17.626162
1556,30.176411,78.691625
1565,65.202835,77.401994
1574,91.912183,54.520154
1583,74.122092,72.913698
1592,68.846670,63.452352
1601,60.448605,55.058182
1610,24.881080,43.823702
1619,67.423568,50.967516
1628,0.001555,94.380221
1637,73.252903,45.090557
1646,95.688635,58.585213
1655,72.368019,5.062935
1664,5.466653,99.940973
1673,49.360585,47.006217
1682,85.721640,55.603572
1691,89.110642,14.058508
1700,66.189226,26.698787
1709,25.016753,60.947645
1718,99.659295,92.785564
1727,65.609367,5.863149
1736,8.230493,84.457400
1745,84.060051,7.278464
1754,93.927468,54.365525
1763,15.838951,84.182483
1772,2.176214,27.416129
1781,33.665283,49.820345
1790,11.616787,44.572356
1799,37.898206,12.921853
1808,48.469065,53.321804
1817,26.723002,31.597199
1826,85.916959,81.480612
1835,95.263933,62.801015
1844,47.106328,6.149288
1853,49.517556,95.275475
1862,44.086467,1.854728
1871,11.533149,88.190550
1880,94.400245,11.235845
1889,13.902179,38.368221
1898,69.223505,87.580858
1907,1.810876,3.562791
1916,9.460399,20.161224
1925,37.583586,84.963618
1934,95.817724,52.495054
1943,70.882175,74.899330
1952,69.324511,67.908642
1961,60.554095,60.456754
1970,48.841967,74.816647
1979,68.779209,96.264306
1988,63.584514,71.613752
1997,59.885460,10.173108
2006,85.504187,75.378142
2015,85.406121,87.856191
2024,58.786031,59.577256
2033,37.342009,46.170042
2042,48.128844,91.979361
2051,24.921253,21.165509
2060,37.176311,69.242950
2069,61.968153,89.558270
2078,98.916809,42.996898
2087,11.379100,26.918999
2096,38.407979,10.371093
2105,27.292360,10.932664
2114,37.592799,82.490541
2123,33.159133,48.532106
2132,70.381749,47.383708
2141,47.780132,6.232503
2150,67.491293,61.722809
2159,57.604075,52.279542
2168,12.500623,34.085441
2177,65.595192,5.328869
2186,3.972290,59.247078
2195,6.277619,32.706461
2204,52.741379,7.821824
2213,48.457943,2.673097
2222,61.351530,57.534467
2231,54.960174,79.601555
2240,22.109089,27.511005
2249,94.317818,25.056289
2258,51.185336,13.114848
2267,55.772684,36.718347
2276,37.253967,6.956586
2285,36.311045,18.016952
2294,98.076277,12.529634
2303,33.607585,32.269509
